S,1s,"[109.33371385790122, 73.51856262153295, 246.6152915997155, 176.00644961625667, -247.2796193074545, 143.91625335500308, -48.19157147013663, 292.8525660020593, 56.993919383883316, -83.34250191208032, -98.02558857600714, -7.398743118437971, 0.7268224659256118, 90.82348173378125, -135.63031980261843, 24.022227691149197, -37.0132385990325, -122.0131581669295, 218.33471438304417, 51.357584714387194, -169.27486520128153, 28.875583150761102, -219.82821376772264, 92.62766502475418, 6.183039156339995, 43.00397479972961, 131.24556301108458, 46.933181266794485, -45.0009379583212, -67.88249896437152, -70.44750339439231, 6.159689766795893, 132.26409571839534, -116.24495513339912, -71.11515461905752, 95.42431361818993, -12.176702483234923, 24.778332706596377, 147.75908864184254, -128.97001367560486, 101.43218419324988, -242.55426128048927, -140.54251991362352, 145.58875811202867, 4.662905105668896, 95.50612891739786, 2.978507234032826, -269.63697383373113, -4.159808116983029, 70.93329530528119, 192.67167469343516, 77.91292233960958, 82.61935645671716, -107.58471160795982, -111.07171553879589, 132.49656602409374, 22.271709722826714, 3.914988314853584, 85.4633858655904, -154.9852282266476, -38.27544515975906, 43.49949554797953, -26.470527391046133, 106.81764932439266, -33.575123050866424, 120.20562715577906, 231.65622156525728, 206.58606424751477, 27.926678054655785, 38.51892608292204, -57.13531442758391, 28.05974936533694, 20.422875701080912, 38.30381371499235, -7.682813483959987, 66.91016744820448, 7.310659595222272, -18.72868028916976, 48.36126542129537, 120.43063957310626, -127.14846502131223, 69.58984237067409, -36.91541092423989, 55.30983015529188, -3.2991108569853, -49.30791647389153, 8.025838848570496, -191.51851843361518, -258.36692474439695, -49.13674474531332, -55.98514670283752, 10.850611357279048, -15.701900846797857, -86.04177784456432, 107.5294529481016, -167.92608501653453, -94.84107164808204, -62.50204418144186, 124.0874588893973, -89.64525035484263, -73.83504567427549, 27.99359810571215, 143.50881165895237, 136.37304167369666, -54.89198221236104, 0.9310562069581494]"
Si,2p,"[50.54418137460673, -91.6733283365863, -30.90347717773128, 102.19449328385755, -84.50727219002472, -5.275401589625234, -26.34291186338516, -39.676994304506515, -6.919123795591738, -12.542816569839687, 108.38949158530244, -36.36417744141082, -32.957434761277476, 2.2553873311566983, 168.33798079178487, -7.9383301333350715, -217.31240672566304, -120.93683194558355, -86.6670076491126, -56.11636067319129, -83.13075158805451, 71.4025167735216, -46.979806987207894, 91.49350279793866, -51.98528027777777, -110.03357089764287, 19.415003375814077, 97.99403746515392, 68.52958499130244, 0.8671698111839115, 72.99312032807943, -34.835817563636375, -178.21376290289228, 76.34059389455092, 112.95428927344943, 75.60396229312424, -36.41311014149312, -79.62591933612111, -39.82697404142735, 109.47081691003083, -161.28782686261846, -68.7855221489299, -61.66919067153145, 34.36373232591871, 207.0254981163045, 3.0503776167473027, 31.25166770282143, 52.96553137812032, 171.79756081908275, -36.968229592400306, -101.84872925484308, 138.99778607554242, -101.70734469722568, 198.1725034570226, -53.945034828279816, 224.98906837563734, 29.314302364035203, 25.613924805087994, 132.3458618439342, -196.10661728938334, 11.665021020186783, 149.93409155410262, -140.64243505811828, 57.07268365238475, -186.51321123486002, -88.21405116193608, 33.04804191019747, 45.41132228318641, 102.37232785171993, 121.22383887883831, 83.87322179799939, -161.25733211675262, -59.0904986742786, -31.599487179278874, 240.20516244961118, -66.64187578627084, -113.81531969862165, 29.159118978175492, -48.041232847460066, -59.760358460234, -103.76733435859754, 124.28682529669975, 25.939473344046533, 241.01754105141913, -114.59213463641534, 67.27027290989616, -7.0142004353621665, -43.207681427224216, 16.698638463552026, -27.697830415300608, 42.618744048293365, -65.2055348906819, 24.691115516856836, -198.37048941992634, -167.08761004313678, 170.63395581989323, -64.18492180098114, -6.130964462403817, -125.17767035388458, -180.88234067900754, 263.13660297044, -114.97567880267206, 165.6848951539965, 48.27977766191254, 86.3711823231972, 68.91831489133658]"
Mg,2p3/2,"[135.24798347523682, 100.72362213152266, 87.22928049243941, 30.7865310578484, 62.75995518160562, 118.9715650259961, -58.16217530030808, -13.532639998215606, 36.79898201717773, -69.99350942510287, 126.5119020700256, -42.0344158855434, 176.97566640332641, -119.2926026823677, 80.96130583639625, 83.88946726788622, 96.55196196882645, 75.6775321293951, 36.7410168174446, -38.52079771505107, 49.38693746821177, -58.96160729191497, 35.07118091956484, 160.48706292422833, 67.06855413376675, 13.776836729758099, 181.37205305751402, -131.74808827111968, 97.57657783796898, 0.7155558162815892, 94.48696214589849, -62.23724211138862, 68.86556327002404, -145.88609000315955, 96.84518159880383, 95.92715060207617, -9.317179842592779, 117.37692062397484, 122.21729435709338, -54.026122129478885, 283.76663324554266, 26.127347817794753, -73.96701180787485, -29.79602024835328, 90.85372828675385, 18.98978112399593, -32.1821883179003, -41.86288435393918, 105.47798074906275, -62.58081653665889, 2.8607381873516298, 72.87686731256565, 112.88330863062757, -46.44675394510775, -65.3071463191811, 10.989079132270795, -33.83002195007671, 146.3264801754542, 176.2417587398911, -70.48156533038679, -18.064622729935905, -203.56310043459894, 250.99188316868793, 56.59863106728525, 151.35686221385453, 9.25934787577375, -106.8073018480309, 106.33686583730336, 102.16137772081377, -150.39069500110654, 72.00727353617457, 73.8701182741115, 22.44635813507346, -60.09651113343426, -111.94862927361254, -15.811450385029024, 157.96084699152922, -56.516747944643484, 14.566342288853598, 27.223436789223243, 100.6162996965074, 65.73827578089985, -127.74214638751309, 64.44466835008458, -45.81663199879821, -33.40232770080953, 213.96646152940895, -28.89246819033782, 184.38042412737045, -40.66595644289782, -201.57173124772612, 38.43208931687559, 51.964377718051836, 52.37797449626098, 41.82903503043702, 65.60759812268853, 127.38984705405556, -93.88016501012399, 45.06639069677891, -52.65698490026194, -47.94155420286003, 15.828233589657032, -64.84844853506522, -68.67938101994417, 64.25341221908263, -5.317200763868425]"
Al,2p3/2,"[197.54804673787783, -113.0531798783273, 64.53769453556724, 98.87137068269887, 7.439456260756974, 2.5622025871353453, 270.6259017978384, -183.7689849485513, 73.94342328381751, -111.78116079766174, -41.36106250614054, 80.09716293002252, -81.84536640795068, 134.45278004296432, 37.78696039366045, 46.47274600306894, 26.33658108833562, 15.383353587687104, -83.41959256676445, -34.81871046958251, 12.08296101029366, -114.23209005305291, 0.3408725467208985, 260.85080585006955, 122.71125142586172, -81.09212456720756, -29.424195149693432, 131.75003252974886, 119.60992235148824, 177.823867799516, -75.25014081567902, -74.44186590804965, -103.4354735154723, 66.8486311073806, -26.78656109653049, 99.72805256845692, -34.62456687722803, -112.25021340759857, -190.0945160536104, -34.82788056221316, -28.032412673725833, 55.82624936883867, -61.01053730052212, -43.28892292470806, -14.400471003085725, -38.36774582003182, -181.12928775223128, -82.41433672542556, -133.2084679710058, 66.6668048723932, 142.336155400939, -149.8647467818858, 60.97255035023511, -12.874846293127867, 13.78901355952132, -30.437380000755116, 96.60064594957443, -105.97761447753687, -134.71347400169054, -185.96583391014784, -10.515408957758748, -3.635342817712952, 50.900992026911716, -56.50660602230514, -84.2576400892313, -2.6202601905775715, 155.83040351272447, -43.824697259696116, 66.52439743677773, -7.6462242237927756, -45.69526937665067, 94.00377565001989, 79.15975304530491, 107.37990511410432, 4.741023670084505, -9.133202493276489, -192.13605138686, 157.83301653241026, 68.10986056314648, -76.12249870450405, -79.43020552096714, 55.963373928366806, 81.45355630379619, -40.420987606689735, 55.90409528267715, 30.25290043271272, -36.67474763065841, -58.42740789142572, -88.65789016013699, -11.376018130684594, -127.9359094771693, 179.8414377777226, -91.0989946684959, 59.77386083079336, 6.442513327255103, -99.14587627415844, 50.75079132702111, -201.6734892292674, 127.16179614189132, -123.8931287984753, -62.12812094440728, -96.81274382237324, -41.364311466506834, -11.539722399285182, -77.55437802843802, -63.26751851968037]"
Si,2p3/2,"[-184.03221003041287, -33.194484058027854, 71.82501246691217, 67.384889439676, -13.893936324543574, 89.9835636828377, 120.13791643642362, -13.474385736269559, -80.14956280688922, 97.38918180499716, 18.78279717404429, -112.28507285326711, 93.7957309532585, 16.429941295502477, -224.6470379328223, -83.48309167216038, -50.341649848555186, 45.15327429744724, 21.236006601986812, 288.64321797331496, -313.87737136581376, -80.44652369664261, -64.43746278774279, 43.01556130798234, 4.078524271726706, -61.84828305621083, 57.9252113100793, 111.25480116773622, 21.615837941014547, 176.40822545019603, 76.4085405977351, 181.75423033406466, -106.78048284686523, -100.061208720925, 168.63009733326396, -109.52732667879332, 119.28350779894215, 43.4566001891122, -23.7769679094541, -47.734937939694554, 114.16508923398392, 143.6157655194713, 27.47143316809464, 108.07416606677074, 22.19500791635916, 146.22991248476873, 25.264164461063146, -73.06287159371318, -66.09941980396509, -35.582624165250884, 74.44201934123483, -72.71299174115426, -106.95259186355855, 10.212699382966173, 158.03409575180888, 216.0970381373238, -8.091038105426417, 54.83992988358695, 93.82187198142998, -37.03786288147427, 129.60082777195288, -71.58697994506471, -108.05327524677273, -8.111048767548557, 82.31388883466208, 100.27391455588497, 56.87976172947094, -84.97479125417561, 133.1189844083842, 141.6381549548608, -76.48412096301475, 20.36741835208584, -142.57281957805415, 87.16869728308662, -45.33505948035587, 74.68317167386357, -11.688843325590769, -83.1235354822259, -229.22382591668932, -28.65313042878226, 124.96439160484526, 106.40539621920117, -73.78975950860229, -124.40585085928349, 139.1561848865421, -84.3425615192274, -53.44113109955153, 101.39663608180528, 65.97019660156894, 29.330797174787143, -81.92308663403199, -0.33207072452544156, 36.084149309850446, -128.50323365799952, -2.539610312071354, 62.38191582727418, -12.542892334779578, 31.304003421665353, -79.42823337679813, -0.08976951131561804, -279.61514169677184, 277.4591194089172, -66.28677851486715, 4.311699527267744, 7.771678895702347, 61.65136955581002]"
P,2p3/2,"[-159.2014194358071, 35.94297188034574, 66.69183533223108, 109.69440633694246, 151.5826213423696, 49.43611907024249, 257.76236029053035, 76.74110110163984, -67.88664192484791, -12.898686856348084, -18.329017229390878, 65.02805219034548, 49.270393816606465, 16.664271413539723, -16.00788169718774, -15.392208856320819, -3.8226812905402765, 45.160391833074996, 37.921691368416454, -130.5940921981072, -87.86650302220899, -24.300893477915803, 190.7111560256698, -127.26209065131228, -13.779539515657504, 23.93870867699215, 35.10850401915689, -102.06329566585475, -99.21895250993302, 113.28443059576273, 86.75272238333883, 73.74191593523425, -46.26188196044434, 51.077140260225725, -60.865509707567234, 30.936435792006257, 69.30436196929837, -82.65267569678323, 147.60442801862754, 112.43793716971443, 70.74263980116729, -27.367733129457495, 279.7387468189204, 70.71829209012175, -64.32450012230817, -22.87839341080139, -65.4531391840952, -44.20996013084653, -77.90107767886475, 166.76670192124226, 74.35747132533777, 37.89220616923186, 158.20630076860937, 26.236731449035545, -37.817549031542065, -77.86960591911148, -34.70680061424278, -96.60287254393485, -92.68679394944401, -48.20576020654216, -213.8297117824817, -52.24504200790994, 1.6526146252694585, -7.38881423749006, 246.07629445394744, -133.49300302258274, 234.40984413171088, 95.0918081720897, -56.099121918269226, 68.77666891966457, 29.126011304185155, -26.580378421416135, -118.86998032976366, 3.3754447140909445, -41.340189290844904, 183.64737069399084, -7.869786816057189, 38.8216558066156, -17.51217649048245, -99.24188688293997, 170.02279012572527, 76.46067328293258, 31.409266605736494, -186.00356149664918, 73.88690919634685, -78.21465224390978, -85.83028004797698, -94.09640215739437, 26.726117202933317, -187.4374394089178, 25.821585200333214, 51.18794495510611, 5.122308304075876, 52.833922474328325, 71.68616720760869, 3.0206644119047867, 115.0312179100509, -9.243941980333952, -50.83735193362467, -137.89863510488775, -42.05434029972898, -128.5191440772507, 81.8426530554616, 103.69500049377717, 105.413060003206, 48.74544523040049]"
S,2p3/2,"[198.78347026081346, -73.32009242028276, 159.72843537697193, -106.53722175825581, -37.10915495752942, -66.22344196451273, 89.64463593801996, -153.6021776743427, -161.64623813193734, 68.15378508783698, -140.98826693587725, -17.73632446137829, 201.4417835035492, 131.2589064695052, -159.83286618096417, 80.3849870699872, 6.572570708386604, 197.3337736396656, 55.767966451796156, 26.594648257418946, -74.06447119661595, -82.00591009798372, 65.5285515045404, 68.85656630435592, 71.6807842458198, -41.87551175529297, 55.9341556383831, 178.6936633395161, 31.907313835087866, -57.6719995892588, -59.31880565917303, -201.76723989224493, -7.3470184203207145, 167.00669057012357, -7.683321790994005, 163.01701219669604, -143.1764199679667, -9.400874171106697, -43.296571064496916, -127.46238591870272, -90.56025928337809, -84.09162080560344, 17.412280540320367, 138.47218209916485, -4.174052509812714, -37.243161368931816, 52.968572184795654, -86.53723211938738, -87.96533057343, -18.06833447462901, 59.00332209160651, -195.97104404913318, -29.57694667782721, 168.10565670473417, 42.87529444005806, 62.612635183924574, 54.059610453984476, 118.90687386272937, 144.22841641243195, -33.90634867522266, 26.760903603943866, 69.30341853695037, 46.70870330514363, 158.2255030368136, -54.61535682267913, -39.033010258334855, 133.0510400839912, -60.04949627779331, 111.24871032339306, -46.95867959279446, -193.18955842302637, -26.633366919019256, 94.38614102757533, 159.05279773949798, 259.32262406740415, -48.203111990204214, 8.496267885171562, 79.98858241344487, 241.0488053683607, 5.331511834955743, -3.9046650558339246, 87.38760644522718, -289.59607271344885, 161.32364260974236, -29.736457672696154, 26.312824376246315, -121.69851562323142, 40.16145101873241, -114.79949167164315, 152.90514604533456, 117.52311318493082, 84.13760420095844, -93.52988113812187, 67.4596492847238, 167.05877198346903, 211.9869132146206, -166.75415053676576, 114.76220975899912, -12.92426801712746, 32.26421411670248, 262.98059748036695, -193.94208723431214, -129.19638436453278, 215.40736937450566, -154.03807319275893, 76.70694188800677]"
Cl,2p3/2,"[-13.74599731180355, -141.91527545114513, 26.993203163220528, -166.698000219278, -53.21235418061176, -6.891043820026914, 103.38305626423323, -14.571908853874653, 77.21086313581, 32.84222635646527, -21.49498994529656, 0.7836017969815082, 27.636539460216735, -121.42268342915968, 187.25286167753706, -29.096513139201686, -102.37761779902955, -180.15987302470458, 49.71345479076452, 57.002710716554525, 119.69721680015283, 50.588884598842135, -147.32322436393076, 116.14409784920012, -399.5953945917309, 13.311101298562091, -113.00571973601588, -38.67793167302484, -54.25497839861892, -9.691794919602856, 46.4151719832019, -180.39458086983367, 70.32404865312905, -79.76694699072888, -13.968925792327852, 53.63681822165833, -64.2315039123724, -73.911029786462, 126.96914414860758, 119.18543062506609, -286.7069760693157, 131.9484987329562, 25.96594713096763, 56.160694985295166, 88.3762874918007, 113.83650715388416, 83.19645553822284, 138.78064491936354, 141.9565391404357, 54.559239637273976, -123.79054273754224, -183.99330709448463, 32.24830653566314, -111.36710102847039, -49.12993379476754, -1.5853887239192137, 94.82473455105038, -86.4105191075059, -204.64211512141995, -3.018276015322369, 132.27983903385936, -41.69330470343841, -185.2119271591615, 15.29863850925242, 120.66852908104407, -72.27870938214888, -113.19015755918022, -73.53679544942516, 171.90120925305035, 22.733828712758307, -14.68342205221034, 137.27406287137947, 38.607312658556395, 17.32184258172703, 144.7357470709618, -75.22409620921849, 47.66493635833064, 72.80483245589038, -16.62045117181819, -147.47812435228897, 69.72350487568552, 75.52795459780488, 5.846281302177175, 87.07095270846902, 13.925522458778806, -230.1005445476139, 30.74816933291498, -48.62825477664644, -111.9330494023858, 160.7112200452033, 8.85185715367498, -20.493433871384827, 21.28982321152325, 2.558523537363353, 10.120557031972048, 107.07187187806915, -66.0729755209511, -146.33838881977698, -73.0576108122332, -172.35498185611735, -74.61891404157585, 101.17979409773923, -29.595099654131946, -202.59914570226852, -75.64701112118115, -13.014791593775598]"
Ar,2p3/2,"[18.085642136236405, 125.75634847900861, 38.080570939287064, 42.87376822970217, 74.78574072951648, -9.84423900377257, 145.00905580180836, -76.41294113970149, -154.28751486809932, 42.026434658837125, 122.27467559543327, 100.64224515884983, -76.10765347876136, 39.762181048663784, -127.45824471288739, 52.88587140448739, 79.09017072089308, -7.373279691373244, -118.71897756113219, 63.20171492634185, 79.90259514356708, 101.47728362311447, -216.07716121013175, 1.9531515557326762, 0.7448874016728201, -234.79318014993373, -211.5299178827411, -37.39117952762811, -23.093560864592778, 121.78800076675253, -120.32120180615009, 65.14099129031374, -77.93696558047198, -55.05867562905597, 79.09092441248566, 184.48725129529637, -220.14862955862415, -187.34982518361738, 227.42467583928558, 38.413011826456554, -133.64191358237554, -1.9309149986422085, 235.6405315611623, -113.23948487196705, 42.60085509371742, 18.923915216129, 45.084184766491994, -18.32206163991065, -211.66160120411828, -133.41917299482046, -96.00432622781587, -68.02708852219239, 160.95311598579693, 169.50180312271908, -148.18041740747395, 84.2065859385313, 38.00975845308574, -44.49799102655733, 105.97092436391704, -55.69850838070344, 84.40422068858803, -8.414864466674763, -54.899065500532735, 131.78057660166903, 112.20132092634306, -22.862725968914404, 103.0156237387631, -43.24906024580498, 6.620147467817187, -99.18828393622903, 129.00868769801164, -15.934076938154403, -17.20983727790941, -65.87694119609503, 113.96978834737472, 237.5328262282482, -3.3005988155707606, -101.65299281623619, 3.384130416277296, -30.318841546986764, 4.40562334390746, 63.959843385043975, -101.56709752602718, -20.07406234733397, 106.4201015027402, 132.1442970086136, -253.5995396629246, -209.79166720916947, 59.87436117820158, 117.71011898943347, 102.85506169395784, -201.41493452226848, 85.39904376170182, 1.1899661412680174, -91.9494744493975, -81.69686640981571, 83.26241149026964, -68.31764920721953, -187.00726342866292, 221.03105452316552, -31.6257362333281, 104.6222887537381, -183.98970630303342, -51.02985782395807, 108.9871645863388, 113.85048413574424]"
K,2p3/2,"[-65.06121726158433, 156.16622547976675, -215.59802840717836, 28.982456607534026, -55.610371123371564, -13.118777922640136, 77.49957205197946, -54.61002731373288, -45.972605812500085, -41.51099787610543, -71.26904747811489, -30.648262856143365, 202.25065531615365, -193.66825023224905, 155.24784810437714, -7.582794938019487, -137.41454919939855, 170.74217555448297, 155.85854746350597, 140.51588215136763, -85.90263281881303, -147.0544333378461, 47.825171061760166, -44.70899308555145, -133.3621378643567, -116.2222152753913, 137.3166366810911, -162.46119219002122, -16.578049885598816, 45.44381935333955, 304.9040646355049, 60.68151288802785, -97.97224452996662, 150.6744474456095, -2.056801943631123, 194.9087220730498, -97.02901851577948, -6.301593057117939, 34.92898647180943, -13.542775214317713, -117.94322823383543, -5.742539680223196, -47.04043479167767, -89.99883691561489, -58.48175211907128, -66.27424128927582, -84.0161807741717, 92.47086986564327, 91.24868408749111, 84.88115253085083, 110.3758487557332, -13.911064114630571, -81.37158044051625, 47.525028102604836, -47.442219383628846, -70.39183156869721, -8.901591512160756, -10.906371492132774, 211.06933028582918, 76.92797363394995, 108.20312080652221, -75.2349065812423, 3.4079577698162553, -121.68190173524908, 175.1947071831529, 0.40076070563810623, -112.48253322490754, -62.89070876817579, 213.07337949212942, 67.49108546820229, -160.92521016773674, -140.63215497462184, -25.374778326843852, 10.671486161909423, -212.9725178363705, -40.461725566431674, 154.28025067409453, 43.83617545024494, -142.50745183250925, -98.3908004593198, 103.73726387975866, -115.15766860459705, -144.9704659290435, -10.708567719557722, 70.61589710027856, -33.42212323515003, 90.51991805973076, -135.0963056412369, -88.31045659528289, 31.919108510020134, 20.76949299234727, -31.966349619621855, -62.18768002390501, -129.12042882865543, -13.718581320482386, -64.80003958338722, -49.53048399972455, -12.020922883026305, -8.804157595708816, 66.68441736685311, 146.4401366749113, -52.92817476524665, -19.843013607012793, 142.21816092759622, 70.9200660739844, 40.5299259504333]"
Ca,2p3/2,"[-41.284695225507555, 101.40635036236573, 10.361595016912162, -15.517403782360095, -22.954260003727168, 185.11604567736822, -136.6623255903659, -106.43295628430448, -62.1793441610832, -151.31326967476434, -53.18057562872884, 88.57339296991081, 17.971805654689323, -80.18662859914821, -281.7017630497638, 18.201791024750143, -39.366696858583694, 15.851508196361763, -109.97146471895913, 134.02837766031627, 12.893079161201317, -216.73516713589655, 26.03603621659229, -135.04623640611146, -258.494731578964, 75.2457601158081, -188.6448464701526, -227.19782716078856, -100.1967002577308, 59.795353242177356, 107.35982385210522, 41.8132476465414, -28.291309302246354, 111.74499850243038, -20.02919310996739, -66.49116346111128, -26.72207247303366, -68.09996429204308, -52.45557348244277, -14.4992029051707, -272.61657811032023, 20.075159554799725, 92.91032128351709, 130.6116234923313, 102.56935377910804, 107.66635379091755, 52.25277875714853, 236.53982984404908, 180.76680903247527, -103.94488589559667, 148.59642862473245, 259.63947161736843, 6.321736060393795, -98.85578737820319, 179.44068422259284, -118.49172318334168, -47.291200146374194, -53.34216521403768, -38.89030220013321, -74.47262154565466, -73.5350718277776, -254.69023573307203, 48.83419710625627, -194.14592666962565, 153.54719190593525, 111.58630099469121, -213.56272421425587, -81.37378095479463, -82.47868860106841, 3.1062896948874608, 137.3677837361284, 119.0742728807243, -66.95059409716835, 21.083185960019886, 67.51261983233464, -95.30207390899963, 140.3496034806468, -81.3611486403255, 14.151938980762706, -24.820142304014794, 47.27723718031981, -220.16515933409175, -54.2994571567643, -9.301849108854755, 72.33302542063664, 6.2687899265763, 176.22506372861358, 10.811305478665759, 62.35134861090083, 78.44047478024673, -41.71760834461606, -115.20083513043932, -121.31912361326715, 12.526879491106927, -49.10439123335846, 79.48893942445953, 130.85343321314525, -24.150710853859348, 29.135013054227034, 240.8811583661371, -24.12903676666371, -13.126088570078622, 212.25332992080521, 63.24428160411387, -76.54161118707563, 187.19481260658947]"
Ti,2p3/2,"[21.887140139705217, -102.63455793522407, 36.87157809192129, -128.32768115051655, -70.75929951497882, -11.342155328512321, 120.98254254197619, 169.08155671789768, -162.25467734069971, 58.56103779425464, 22.89652257308629, 7.423459488400129, -11.799794692334407, -59.33973679547557, 94.62779214987981, 50.19615117015215, 62.67486673144051, -151.6695133932608, 28.76084074205459, -34.600777135742526, -77.95214509524281, -118.21551853336, -39.35224805568921, -14.890545139135305, -67.66315463669773, 71.6514772206381, 132.00079128710323, 54.10232314445587, 150.4265781181328, 73.3037108854927, 69.25029719310909, 23.194982366806826, -70.44021670492153, -120.57289439692025, 126.6027845585583, 25.42558290030879, 192.11754957620514, -180.86767059619356, 89.05807334546145, -15.053492408354705, 49.32494583927064, 76.34363783278683, 133.76300109966112, -59.49433069930601, -112.84691798416353, 42.284653779645915, -10.260091450660264, 77.91807999625921, -11.637206223678747, -88.69336400857748, 0.9978106837041478, 125.47961349197888, -112.14379820632398, -56.95139603540617, -130.03364252922762, 59.48703335648771, -5.966575399599809, -165.21551421726156, -113.29012714047695, 113.31971046431484, -78.53436158521404, 48.408073864268076, 107.62130128139273, -127.1741671024147, 65.28260794690412, 58.36855603866357, -199.53968065792702, -19.22049338716294, 92.54057630335417, -75.07147309947872, 50.44823245251861, -7.731748249644775, -2.748664437761346, 63.89423085436697, -191.52814584490758, 13.20923227800032, 21.926566805106283, -57.02844498043824, -158.6517002279177, 113.0270964341628, 163.09302535017798, 15.968025974458843, -57.780514365395376, 38.958337776249785, 71.70368967619875, -8.890814516321514, -192.41071111975364, 12.312649454685927, -7.4430896052899715, -27.24425964833341, 35.4146534319127, -26.83112075159124, -47.169932128908776, -31.985107415420035, -107.8322215243098, 26.04421857740445, -196.52685966652334, -135.0881544640683, -159.60814468122564, 165.93423619621865, 85.87388916222288, 204.8566334658649, 111.76084188405264, 228.96349489236212, 155.39087110429983, 17.873528555114447]"
